selected_features_bin,experiment_name,pob_accuracy_avg,pob_ngenes_avg,count
D83784_at,"leukemia_base_0001_15, leukemia_base_0002_11, leukemia_base_0002_20, leukemia_base_0002_23, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0, 1.0]","[720.0, 707.0, 647.0, 726.0, 707.0]",5
D83785_at,"leukemia_base_0001_18, leukemia_base_0001_20, leukemia_base_0001_29, leukemia_base_0002_1, leukemia_base_0002_10, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_29, leukemia_base_0003_2, leukemia_base_0006_7","[1.0, 0.971, 1.0, 0.984, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969]","[690.0, 632.0, 665.0, 681.0, 657.0, 696.0, 700.0, 707.0, 657.0, 63.0]",10
D83920_at,"leukemia_base_0001_0, leukemia_base_0002_1, leukemia_base_0002_9, leukemia_base_0002_21","[1.0, 0.984, 0.999, 0.969]","[680.0, 681.0, 636.0, 679.0]",4
D84110_at,"leukemia_base_0001_0, leukemia_base_0001_2, leukemia_base_0001_20, leukemia_base_0002_13, leukemia_base_0002_18","[1.0, 1.0, 0.971, 1.0, 1.0]","[680.0, 674.0, 632.0, 696.0, 730.0]",5
D84145_at,"leukemia_base_0001_0, leukemia_base_0001_7, leukemia_base_0001_8, leukemia_base_0001_12, leukemia_base_0001_16, leukemia_base_0001_23, leukemia_base_0002_8, leukemia_base_0002_15, leukemia_base_0002_17","[1.0, 1.0, 1.0, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0]","[680.0, 692.0, 715.0, 694.0, 659.0, 646.0, 694.0, 654.0, 689.0]",9
D84239_at,"leukemia_base_0001_3, leukemia_base_0001_11, leukemia_base_0001_18, leukemia_base_0001_19, leukemia_base_0002_16, leukemia_base_0002_23","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[733.0, 661.0, 690.0, 676.0, 650.0, 726.0]",6
D84276_at,"leukemia_base_0001_9, leukemia_base_0001_11, leukemia_base_0001_21, leukemia_base_0001_28, leukemia_base_0002_2, leukemia_base_0002_7, leukemia_base_0002_24, leukemia_base_0002_29, leukemia_base_0009_7, leukemia_base_0009_27, leukemia_base_0012_1","[0.968, 1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 0.984, 0.969, 0.971]","[650.0, 661.0, 704.0, 669.0, 683.0, 682.0, 683.0, 707.0, 58.0, 70.0, 74.0]",11
D84294_at,"leukemia_base_0001_2, leukemia_base_0001_10, leukemia_base_0001_24, leukemia_base_0002_12, leukemia_base_0003_0, leukemia_base_0008_10, leukemia_base_0009_6","[1.0, 0.971, 1.0, 1.0, 0.997, 0.906, 0.984]","[674.0, 679.0, 663.0, 693.0, 634.0, 79.0, 60.0]",7
D84307_at,"leukemia_base_0001_10, leukemia_base_0001_12, leukemia_base_0002_12, leukemia_base_0002_19, leukemia_base_0002_24, leukemia_base_0002_29, leukemia_base_0008_18","[0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 0.922]","[679.0, 694.0, 693.0, 683.0, 683.0, 707.0, 72.0]",7
D84361_at,"leukemia_base_0001_6, leukemia_base_0001_11, leukemia_base_0003_2, leukemia_base_0009_2","[1.0, 1.0, 1.0, 1.0]","[677.0, 661.0, 657.0, 49.0]",4
D84424_at,"leukemia_base_0001_6, leukemia_base_0001_17, leukemia_base_0001_19","[1.0, 1.0, 1.0]","[677.0, 722.0, 676.0]",3
D84454_at,"leukemia_base_0001_3, leukemia_base_0002_25, leukemia_base_0011_28","[1.0, 1.0, 1.0]","[733.0, 716.0, 30.0]",3
D84557_at,"leukemia_base_0001_1, leukemia_base_0001_29, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_24, leukemia_base_0009_3, leukemia_base_0009_10, leukemia_base_0009_11","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969]","[700.0, 665.0, 696.0, 700.0, 689.0, 730.0, 683.0, 67.0, 62.0, 60.0]",10
D85131_s_at,"leukemia_base_0001_0, leukemia_base_0001_4, leukemia_base_0001_12, leukemia_base_0001_28, leukemia_base_0002_1, leukemia_base_0002_6, leukemia_base_0003_2, leukemia_base_0006_9, leukemia_base_0011_16","[1.0, 0.971, 0.971, 0.971, 0.984, 1.0, 1.0, 1.0, 1.0]","[680.0, 654.0, 694.0, 669.0, 681.0, 671.0, 657.0, 73.0, 26.0]",9
D85181_at,"leukemia_base_0001_0, leukemia_base_0001_8, leukemia_base_0001_16, leukemia_base_0002_17, leukemia_base_0002_23, leukemia_base_0002_25, leukemia_base_0003_1","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0]","[680.0, 715.0, 659.0, 689.0, 726.0, 716.0, 660.0]",7
D85245_at,"leukemia_base_0001_1, leukemia_base_0001_4, leukemia_base_0001_23, leukemia_base_0001_26, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0002_28, leukemia_base_0003_0, leukemia_base_0003_2","[1.0, 0.971, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.997, 1.0]","[700.0, 654.0, 646.0, 644.0, 636.0, 693.0, 700.0, 654.0, 689.0, 688.0, 634.0, 657.0]",12
D85376_at,"leukemia_base_0001_1, leukemia_base_0001_5, leukemia_base_0002_9, leukemia_base_0002_14, leukemia_base_0013_13","[1.0, 1.0, 0.999, 1.0, 0.964]","[700.0, 688.0, 636.0, 700.0, 33.0]",5
D85418_at,"leukemia_base_0001_28, leukemia_base_0002_18, leukemia_base_0002_21, leukemia_base_0002_26, leukemia_base_0002_29, leukemia_base_0003_2","[0.971, 1.0, 0.969, 1.0, 1.0, 1.0]","[669.0, 730.0, 679.0, 711.0, 707.0, 657.0]",6
D85423_at,"leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0002_19, leukemia_base_0002_23","[1.0, 1.0, 1.0, 1.0]","[637.0, 671.0, 683.0, 726.0]",4
D85425_s_at,"leukemia_base_0001_10, leukemia_base_0001_17, leukemia_base_0001_22, leukemia_base_0001_23, leukemia_base_0002_24, leukemia_base_0011_12","[0.971, 1.0, 0.971, 1.0, 1.0, 1.0]","[679.0, 722.0, 690.0, 646.0, 683.0, 38.0]",6
D85429_at,"leukemia_base_0001_12, leukemia_base_0001_24, leukemia_base_0002_6, leukemia_base_0002_18, leukemia_base_0002_28, leukemia_base_0007_8","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 663.0, 671.0, 730.0, 688.0, 64.0]",6
D85433_at,"leukemia_base_0001_4, leukemia_base_0001_9, leukemia_base_0001_16, leukemia_base_0001_20, leukemia_base_0001_29, leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0008_2, leukemia_base_0012_9","[0.971, 0.968, 0.971, 0.971, 1.0, 1.0, 1.0, 0.906, 1.0]","[654.0, 650.0, 659.0, 632.0, 665.0, 650.0, 730.0, 78.0, 67.0]",9
D85527_at,"leukemia_base_0001_2, leukemia_base_0001_8, leukemia_base_0001_16, leukemia_base_0002_3, leukemia_base_0002_18, leukemia_base_0002_26, leukemia_base_0009_18, leukemia_base_0011_12","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 0.984, 1.0]","[674.0, 715.0, 659.0, 660.0, 730.0, 711.0, 70.0, 38.0]",8
D85758_at,"leukemia_base_0001_25, leukemia_base_0001_28, leukemia_base_0002_12, leukemia_base_0002_25","[1.0, 0.971, 1.0, 1.0]","[676.0, 669.0, 693.0, 716.0]",4
D85759_s_at,"leukemia_base_0001_12, leukemia_base_0001_29, leukemia_base_0002_7, leukemia_base_0002_19, leukemia_base_0002_26","[0.971, 1.0, 1.0, 1.0, 1.0]","[694.0, 665.0, 682.0, 683.0, 711.0]",5
D85815_at,"leukemia_base_0001_4, leukemia_base_0002_20, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0009_20","[0.971, 1.0, 1.0, 1.0, 0.999]","[654.0, 647.0, 676.0, 726.0, 65.0]",5
D85939_at,"leukemia_base_0001_17, leukemia_base_0001_18, leukemia_base_0001_20, leukemia_base_0001_22, leukemia_base_0002_0, leukemia_base_0002_19, leukemia_base_0002_22, leukemia_base_0009_24","[1.0, 1.0, 0.971, 0.971, 1.0, 1.0, 1.0, 0.984]","[722.0, 690.0, 632.0, 690.0, 685.0, 683.0, 676.0, 50.0]",8
D86043_s_at,"leukemia_base_0001_25, leukemia_base_0001_27","[1.0, 1.0]","[676.0, 734.0]",2
D86062_s_at,"leukemia_base_0001_4, leukemia_base_0001_22, leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_8, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_19, leukemia_base_0008_21, leukemia_base_0009_13, leukemia_base_0013_17","[0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.859, 1.0, 1.0]","[654.0, 690.0, 660.0, 669.0, 694.0, 696.0, 700.0, 683.0, 71.0, 58.0, 24.0]",11
D86096_cds1_s_at,"leukemia_base_0001_3, leukemia_base_0001_27, leukemia_base_0002_16, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_22, leukemia_base_0002_27, leukemia_base_0009_20, leukemia_base_0011_19, leukemia_base_0012_21","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999, 0.984, 1.0]","[733.0, 734.0, 650.0, 689.0, 730.0, 676.0, 713.0, 65.0, 24.0, 61.0]",10
D86096_cds3_at,"leukemia_base_0001_1, leukemia_base_0001_18, leukemia_base_0001_23, leukemia_base_0001_29, leukemia_base_0003_0, leukemia_base_0011_18, leukemia_base_0013_13","[1.0, 1.0, 1.0, 1.0, 0.997, 0.984, 0.964]","[700.0, 690.0, 646.0, 665.0, 634.0, 23.0, 33.0]",7
D86096_cds6_at,"leukemia_base_0001_7, leukemia_base_0001_10, leukemia_base_0001_18, leukemia_base_0002_14, leukemia_base_0011_5, leukemia_base_0012_15","[1.0, 0.971, 1.0, 1.0, 1.0, 0.971]","[692.0, 679.0, 690.0, 700.0, 34.0, 58.0]",6
D86331_s_at,"leukemia_base_0001_0, leukemia_base_0001_4, leukemia_base_0001_20, leukemia_base_0002_4, leukemia_base_0002_21, leukemia_base_0003_1","[1.0, 0.971, 0.971, 1.0, 0.969, 1.0]","[680.0, 654.0, 632.0, 669.0, 679.0, 660.0]",6
D86425_at,"leukemia_base_0001_10, leukemia_base_0001_12, leukemia_base_0001_16, leukemia_base_0001_17, leukemia_base_0001_18, leukemia_base_0001_26, leukemia_base_0002_1, leukemia_base_0002_22, leukemia_base_0002_26, leukemia_base_0008_8, leukemia_base_0009_19","[0.971, 0.971, 0.971, 1.0, 1.0, 1.0, 0.984, 1.0, 1.0, 0.891, 1.0]","[679.0, 694.0, 659.0, 722.0, 690.0, 644.0, 681.0, 676.0, 711.0, 57.0, 68.0]",11
D86479_at,"leukemia_base_0001_1, leukemia_base_0001_10, leukemia_base_0001_18, leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0002_8, leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0008_7, leukemia_base_0008_18, leukemia_base_0009_20, leukemia_base_0012_11","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.953, 0.922, 0.999, 1.0]","[700.0, 679.0, 690.0, 637.0, 671.0, 694.0, 700.0, 654.0, 70.0, 72.0, 65.0, 76.0]",12
D86519_at,"leukemia_base_0001_14, leukemia_base_0001_22, leukemia_base_0001_29, leukemia_base_0002_0, leukemia_base_0002_3, leukemia_base_0002_12, leukemia_base_0002_13, leukemia_base_0007_8, leukemia_base_0011_11, leukemia_base_0011_26, leukemia_base_0012_2","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 690.0, 665.0, 685.0, 660.0, 693.0, 696.0, 64.0, 35.0, 32.0, 64.0]",11
D86549_at,"leukemia_base_0001_10, leukemia_base_0001_11, leukemia_base_0002_19, leukemia_base_0002_25, leukemia_base_0008_29, leukemia_base_0012_22","[0.971, 1.0, 1.0, 1.0, 0.875, 0.971]","[679.0, 661.0, 683.0, 716.0, 74.0, 64.0]",6
D86550_at,"leukemia_base_0001_12, leukemia_base_0001_22, leukemia_base_0002_29, leukemia_base_0003_1, leukemia_base_0003_2, leukemia_base_0013_28, leukemia_base_0012_27","[0.971, 0.971, 1.0, 1.0, 1.0, 0.971, 1.0]","[694.0, 690.0, 707.0, 660.0, 657.0, 26.0, 57.0]",7
D86640_at,"leukemia_base_0001_3, leukemia_base_0001_8, leukemia_base_0001_11, leukemia_base_0001_13, leukemia_base_0001_18, leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_15, leukemia_base_0009_21","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0]","[733.0, 715.0, 661.0, 682.0, 690.0, 669.0, 636.0, 693.0, 654.0, 73.0]",10
D86956_at,"leukemia_base_0001_5, leukemia_base_0001_22, leukemia_base_0001_25, leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0002_24, leukemia_base_0012_0","[1.0, 0.971, 1.0, 0.999, 1.0, 1.0, 1.0, 0.971]","[688.0, 690.0, 676.0, 636.0, 707.0, 696.0, 683.0, 57.0]",8
D86957_at,"leukemia_base_0001_1, leukemia_base_0001_4, leukemia_base_0001_21, leukemia_base_0001_27, leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0002_16, leukemia_base_0002_20, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0002_28","[1.0, 0.971, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 654.0, 704.0, 734.0, 682.0, 636.0, 657.0, 650.0, 647.0, 676.0, 683.0, 688.0]",12
D86958_at,"leukemia_base_0001_2, leukemia_base_0001_8, leukemia_base_0001_19, leukemia_base_0001_25, leukemia_base_0002_4, leukemia_base_0002_8, leukemia_base_0002_10, leukemia_base_0002_28","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[674.0, 715.0, 676.0, 676.0, 669.0, 694.0, 657.0, 688.0]",8
D86959_at,"leukemia_base_0001_6, leukemia_base_0001_15, leukemia_base_0001_23, leukemia_base_0002_7, leukemia_base_0002_13, leukemia_base_0012_28","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[677.0, 720.0, 646.0, 682.0, 696.0, 65.0]",6
D86960_at,"leukemia_base_0001_4, leukemia_base_0001_11, leukemia_base_0001_13, leukemia_base_0001_23, leukemia_base_0002_4, leukemia_base_0002_27, leukemia_base_0012_22","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.971]","[654.0, 661.0, 682.0, 646.0, 669.0, 713.0, 64.0]",7
D86961_at,"leukemia_base_0001_25, leukemia_base_0002_10, leukemia_base_0002_21","[1.0, 1.0, 0.969]","[676.0, 657.0, 679.0]",3
D86962_at,"leukemia_base_0001_10, leukemia_base_0001_13, leukemia_base_0001_15, leukemia_base_0001_17, leukemia_base_0001_20, leukemia_base_0001_23, leukemia_base_0002_3, leukemia_base_0002_15, leukemia_base_0011_14, leukemia_base_0011_22","[0.971, 1.0, 1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 0.984, 0.969]","[679.0, 682.0, 720.0, 722.0, 632.0, 646.0, 660.0, 654.0, 23.0, 38.0]",10
D86963_at,"leukemia_base_0001_7, leukemia_base_0001_10, leukemia_base_0001_16, leukemia_base_0001_29, leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_12","[1.0, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0]","[692.0, 679.0, 659.0, 665.0, 669.0, 637.0, 693.0]",7
D86964_at,"leukemia_base_0001_5, leukemia_base_0001_6, leukemia_base_0001_8, leukemia_base_0001_22, leukemia_base_0001_23, leukemia_base_0001_27, leukemia_base_0002_2, leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_28, leukemia_base_0013_24","[1.0, 1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969]","[688.0, 677.0, 715.0, 690.0, 646.0, 734.0, 683.0, 660.0, 669.0, 637.0, 688.0, 27.0]",12
D86965_at,"leukemia_base_0001_5, leukemia_base_0002_7","[1.0, 1.0]","[688.0, 682.0]",2
D86966_at,"leukemia_base_0001_28, leukemia_base_0001_29, leukemia_base_0002_8, leukemia_base_0002_13, leukemia_base_0002_15, leukemia_base_0002_25","[0.971, 1.0, 1.0, 1.0, 1.0, 1.0]","[669.0, 665.0, 694.0, 696.0, 654.0, 716.0]",6
D86967_at,"leukemia_base_0001_8, leukemia_base_0001_12, leukemia_base_0001_29, leukemia_base_0002_14, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0007_8, leukemia_base_0009_0, leukemia_base_0008_27, leukemia_base_0009_8","[1.0, 0.971, 1.0, 1.0, 1.0, 0.969, 1.0, 1.0, 0.828, 0.984]","[715.0, 694.0, 665.0, 700.0, 683.0, 679.0, 64.0, 64.0, 82.0, 52.0]",10
D86968_at,"leukemia_base_0001_11, leukemia_base_0001_12, leukemia_base_0001_23, leukemia_base_0001_26, leukemia_base_0001_27, leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_15","[1.0, 0.971, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0]","[661.0, 694.0, 646.0, 644.0, 734.0, 636.0, 707.0, 693.0, 654.0]",9
D86969_at,"leukemia_base_0001_5, leukemia_base_0001_6, leukemia_base_0001_9, leukemia_base_0001_20, leukemia_base_0002_15, leukemia_base_0002_28, leukemia_base_0011_24","[1.0, 1.0, 0.968, 0.971, 1.0, 1.0, 0.969]","[688.0, 677.0, 650.0, 632.0, 654.0, 688.0, 38.0]",7
D86970_at,"leukemia_base_0001_11, leukemia_base_0001_21, leukemia_base_0001_28, leukemia_base_0002_14, leukemia_base_0002_26, leukemia_base_0003_2, leukemia_base_0006_1, leukemia_base_0008_2, leukemia_base_0011_12","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 0.984, 0.906, 1.0]","[661.0, 704.0, 669.0, 700.0, 711.0, 657.0, 69.0, 78.0, 38.0]",9
D86971_at,"leukemia_base_0001_1, leukemia_base_0001_3, leukemia_base_0001_20, leukemia_base_0002_5, leukemia_base_0013_0","[1.0, 1.0, 0.971, 1.0, 0.971]","[700.0, 733.0, 632.0, 637.0, 34.0]",5
D86972_at,"leukemia_base_0001_4, leukemia_base_0001_24, leukemia_base_0001_27, leukemia_base_0002_23, leukemia_base_0003_0, leukemia_base_0008_3, leukemia_base_0009_29, leukemia_base_0012_0, leukemia_base_0012_19","[0.971, 1.0, 1.0, 1.0, 0.997, 0.859, 1.0, 0.971, 1.0]","[654.0, 663.0, 734.0, 726.0, 634.0, 78.0, 76.0, 57.0, 67.0]",9
D86973_at,"leukemia_base_0001_13, leukemia_base_0002_5, leukemia_base_0009_20","[1.0, 1.0, 0.999]","[682.0, 637.0, 65.0]",3
D86974_at,"leukemia_base_0001_24, leukemia_base_0002_12, leukemia_base_0002_23, leukemia_base_0002_25","[1.0, 1.0, 1.0, 1.0]","[663.0, 693.0, 726.0, 716.0]",4
D86975_at,"leukemia_base_0001_1, leukemia_base_0001_4, leukemia_base_0001_19, leukemia_base_0002_9, leukemia_base_0002_20, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0002_28, leukemia_base_0012_24","[1.0, 0.971, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 654.0, 676.0, 636.0, 647.0, 683.0, 716.0, 688.0, 72.0]",9
D86976_at,"leukemia_base_0001_15, leukemia_base_0001_25, leukemia_base_0002_9, leukemia_base_0002_18, leukemia_base_0002_28, leukemia_base_0002_29, leukemia_base_0003_1","[1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0]","[720.0, 676.0, 636.0, 730.0, 688.0, 707.0, 660.0]",7
D86977_at,"leukemia_base_0002_5, leukemia_base_0002_13, leukemia_base_0002_15, leukemia_base_0002_24, leukemia_base_0002_26","[1.0, 1.0, 1.0, 1.0, 1.0]","[637.0, 696.0, 654.0, 683.0, 711.0]",5
D86978_at,"leukemia_base_0001_3, leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0002_8, leukemia_base_0002_14, leukemia_base_0003_2","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[733.0, 637.0, 671.0, 694.0, 700.0, 657.0]",6
D86979_at,"leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0002_22, leukemia_base_0003_1, leukemia_base_0003_2, leukemia_base_0012_5","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[700.0, 654.0, 676.0, 660.0, 657.0, 64.0]",6
D86980_at,"leukemia_base_0001_1, leukemia_base_0001_4, leukemia_base_0001_13, leukemia_base_0001_27, leukemia_base_0002_20, leukemia_base_0003_2","[1.0, 0.971, 1.0, 1.0, 1.0, 1.0]","[700.0, 654.0, 682.0, 734.0, 647.0, 657.0]",6
D86981_at,"leukemia_base_0001_21, leukemia_base_0001_23, leukemia_base_0001_25, leukemia_base_0001_29, leukemia_base_0002_0, leukemia_base_0002_4, leukemia_base_0002_22, leukemia_base_0002_24, leukemia_base_0011_19","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[704.0, 646.0, 676.0, 665.0, 685.0, 669.0, 676.0, 683.0, 24.0]",9
D86982_at,"leukemia_base_0002_10, leukemia_base_0002_15, leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0002_27, leukemia_base_0003_1, leukemia_base_0012_3, leukemia_base_0012_11, leukemia_base_0012_18","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.985]","[657.0, 654.0, 650.0, 683.0, 713.0, 660.0, 61.0, 76.0, 67.59]",9
D86983_at,"leukemia_base_0001_23, leukemia_base_0001_25, leukemia_base_0001_27, leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0009_12, leukemia_base_0012_23","[1.0, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0]","[646.0, 676.0, 734.0, 669.0, 636.0, 61.0, 43.0]",7
D86984_at,"leukemia_base_0001_5, leukemia_base_0001_17, leukemia_base_0001_27, leukemia_base_0002_6, leukemia_base_0002_10, leukemia_base_0002_28, leukemia_base_0003_2","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[688.0, 722.0, 734.0, 671.0, 657.0, 688.0, 657.0]",7
D86985_at,"leukemia_base_0001_0, leukemia_base_0001_1, leukemia_base_0001_16, leukemia_base_0002_5, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_25, leukemia_base_0002_26, leukemia_base_0003_0, leukemia_base_0007_5, leukemia_base_0008_18","[1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.997, 0.984, 0.922]","[680.0, 700.0, 659.0, 637.0, 657.0, 707.0, 716.0, 711.0, 634.0, 60.0, 72.0]",11
D86988_at,"leukemia_base_0001_27, leukemia_base_0002_12, leukemia_base_0009_19","[1.0, 1.0, 1.0]","[734.0, 693.0, 68.0]",3
D87002_cds2_at,"leukemia_base_0002_1, leukemia_base_0002_24, leukemia_base_0009_24","[0.984, 1.0, 0.984]","[681.0, 683.0, 50.0]",3
D87009_cds3_at,"leukemia_base_0001_0, leukemia_base_0001_16, leukemia_base_0002_1, leukemia_base_0002_7, leukemia_base_0003_0, leukemia_base_0009_13","[1.0, 0.971, 0.984, 1.0, 0.997, 1.0]","[680.0, 659.0, 681.0, 682.0, 634.0, 58.0]",6
D87011_at,"leukemia_base_0001_20, leukemia_base_0001_26, leukemia_base_0001_27, leukemia_base_0001_29, leukemia_base_0002_1, leukemia_base_0002_15, leukemia_base_0002_18, leukemia_base_0009_12","[0.971, 1.0, 1.0, 1.0, 0.984, 1.0, 1.0, 1.0]","[632.0, 644.0, 734.0, 665.0, 681.0, 654.0, 730.0, 61.0]",8
D87012_at,"leukemia_base_0001_16, leukemia_base_0002_6, leukemia_base_0002_27","[0.971, 1.0, 1.0]","[659.0, 671.0, 713.0]",3
D87017_cds3_at,"leukemia_base_0001_9, leukemia_base_0001_20, leukemia_base_0002_13","[0.968, 0.971, 1.0]","[650.0, 632.0, 696.0]",3
D87023_cds2_at,"leukemia_base_0001_3, leukemia_base_0001_7, leukemia_base_0001_9, leukemia_base_0001_22, leukemia_base_0001_26, leukemia_base_0002_13, leukemia_base_0011_16","[1.0, 1.0, 0.968, 0.971, 1.0, 1.0, 1.0]","[733.0, 692.0, 650.0, 690.0, 644.0, 696.0, 26.0]",7
D87024_at,"leukemia_base_0001_0, leukemia_base_0001_8, leukemia_base_0001_13, leukemia_base_0001_19, leukemia_base_0001_22, leukemia_base_0001_23, leukemia_base_0001_26, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0008_5, leukemia_base_0008_10, leukemia_base_0013_28, leukemia_base_0012_17","[1.0, 1.0, 1.0, 1.0, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 0.844, 0.906, 0.971, 1.0]","[680.0, 715.0, 682.0, 676.0, 690.0, 646.0, 644.0, 657.0, 707.0, 700.0, 78.0, 79.0, 26.0, 63.0]",14
D87071_at,"leukemia_base_0001_29, leukemia_base_0002_11, leukemia_base_0002_27, leukemia_base_0003_0, leukemia_base_0006_4, leukemia_base_0009_25","[1.0, 1.0, 1.0, 0.997, 1.0, 1.0]","[665.0, 707.0, 713.0, 634.0, 68.0, 53.0]",6
D87073_at,"leukemia_base_0001_8, leukemia_base_0001_10, leukemia_base_0001_18, leukemia_base_0001_25, leukemia_base_0002_1, leukemia_base_0002_21, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0009_29, leukemia_base_0012_17","[1.0, 0.971, 1.0, 1.0, 0.984, 0.969, 1.0, 1.0, 1.0, 1.0]","[715.0, 679.0, 690.0, 676.0, 681.0, 679.0, 683.0, 716.0, 76.0, 63.0]",10
D87074_at,"leukemia_base_0001_4, leukemia_base_0002_2, leukemia_base_0002_8, leukemia_base_0002_12","[0.971, 1.0, 1.0, 1.0]","[654.0, 683.0, 694.0, 693.0]",4
D87075_at,"leukemia_base_0003_1, leukemia_base_0006_4","[1.0, 1.0]","[660.0, 68.0]",2
D87076_at,"leukemia_base_0001_5, leukemia_base_0001_10, leukemia_base_0001_12, leukemia_base_0001_24, leukemia_base_0001_26, leukemia_base_0002_4, leukemia_base_0002_7, leukemia_base_0002_8, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0002_26, leukemia_base_0002_28, leukemia_base_0003_2, leukemia_base_0006_6, leukemia_base_0008_3, leukemia_base_0008_22, leukemia_base_0011_17, leukemia_base_0012_0, leukemia_base_0012_27","[1.0, 0.971, 0.971, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.969, 1.0, 1.0, 1.0, 1.0, 0.859, 0.891, 0.984, 0.971, 1.0]","[688.0, 679.0, 694.0, 663.0, 644.0, 669.0, 682.0, 694.0, 683.0, 679.0, 711.0, 688.0, 657.0, 70.0, 78.0, 58.0, 31.0, 57.0, 57.0]",19
D87077_at,"leukemia_base_0001_11, leukemia_base_0002_13, leukemia_base_0006_8","[1.0, 1.0, 0.981]","[661.0, 696.0, 53.0]",3
