selected_features_bin,experiment_name,pob_accuracy_avg,pob_ngenes_avg,count
U34844_at,"leukemia_base_0002_0, leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0011_8","[1.0, 1.0, 1.0, 0.984]","[685.0, 707.0, 700.0, 46.0]",4
U34877_at,"leukemia_base_0002_5, leukemia_base_0002_10, leukemia_base_0002_25, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[637.0, 657.0, 716.0, 707.0]",4
U34879_rna1_at,"leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[707.0, 696.0, 650.0, 707.0]",4
U34880_at,leukemia_base_0002_13,[1.0],[696.0],1
U34962_at,"leukemia_base_0002_19, leukemia_base_0002_20, leukemia_base_0002_21, leukemia_base_0009_15","[1.0, 1.0, 0.969, 0.984]","[683.0, 647.0, 679.0, 82.0]",4
U34976_at,leukemia_base_0002_9,[0.999],[636.0],1
U35005_s_at,"leukemia_base_0002_6, leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_17, leukemia_base_0002_25, leukemia_base_0002_27, leukemia_base_0002_28, leukemia_base_0011_20","[1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 682.0, 636.0, 689.0, 716.0, 713.0, 688.0, 41.0]",8
U35048_at,leukemia_base_0002_29,[1.0],[707.0],1
U35100_at,"leukemia_base_0002_11, leukemia_base_0002_18","[1.0, 1.0]","[707.0, 730.0]",2
U35113_at,"leukemia_base_0002_2, leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0002_20, leukemia_base_0002_26, leukemia_base_0009_22","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[683.0, 650.0, 683.0, 647.0, 711.0, 64.0]",6
U35139_at,"leukemia_base_0002_8, leukemia_base_0002_19","[1.0, 1.0]","[694.0, 683.0]",2
U35234_at,"leukemia_base_0002_3, leukemia_base_0002_4, leukemia_base_0002_8, leukemia_base_0002_15, leukemia_base_0002_23, leukemia_base_0002_26, leukemia_base_0009_19","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[660.0, 669.0, 694.0, 654.0, 726.0, 711.0, 68.0]",7
U35246_at,"leukemia_base_0002_6, leukemia_base_0002_12, leukemia_base_0002_19","[1.0, 1.0, 1.0]","[671.0, 693.0, 683.0]",3
U35340_at,"leukemia_base_0002_10, leukemia_base_0002_26","[1.0, 1.0]","[657.0, 711.0]",2
U35376_at,leukemia_base_0002_25,[1.0],[716.0],1
U35407_at,"leukemia_base_0002_0, leukemia_base_0002_3, leukemia_base_0011_27","[1.0, 1.0, 1.0]","[685.0, 660.0, 26.0]",3
U35451_at,"leukemia_base_0002_1, leukemia_base_0002_21","[0.984, 0.969]","[681.0, 679.0]",2
U35459_at,leukemia_base_0002_24,[1.0],[683.0],1
U35637_s_at,"leukemia_base_0002_27, leukemia_base_0009_17","[1.0, 0.984]","[713.0, 66.0]",2
U35735_at,"leukemia_base_0002_28, leukemia_base_0009_11","[1.0, 0.969]","[688.0, 60.0]",2
U35835_s_at,"leukemia_base_0002_8, leukemia_base_0002_14","[1.0, 1.0]","[694.0, 700.0]",2
U36221_at,"leukemia_base_0002_6, leukemia_base_0002_12, leukemia_base_0002_22, leukemia_base_0011_2","[1.0, 1.0, 1.0, 0.984]","[671.0, 693.0, 676.0, 22.0]",4
U36341_rna1_at,"leukemia_base_0002_7, leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0009_18","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[682.0, 693.0, 689.0, 683.0, 716.0, 70.0]",6
U36448_at,"leukemia_base_0002_15, leukemia_base_0002_16","[1.0, 1.0]","[654.0, 650.0]",2
U36500_at,"leukemia_base_0002_3, leukemia_base_0002_12, leukemia_base_0002_29, leukemia_base_0009_20","[1.0, 1.0, 1.0, 0.999]","[660.0, 693.0, 707.0, 65.0]",4
U36501_at,"leukemia_base_0002_1, leukemia_base_0002_13, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0009_14","[0.984, 1.0, 1.0, 1.0, 1.0]","[681.0, 696.0, 700.0, 647.0, 57.0]",5
U36601_at,"leukemia_base_0002_25, leukemia_base_0011_2","[1.0, 0.984]","[716.0, 22.0]",2
U36621_cds2_at,"leukemia_base_0002_0, leukemia_base_0002_11, leukemia_base_0002_17, leukemia_base_0011_19, leukemia_base_0011_25","[1.0, 1.0, 1.0, 0.984, 1.0]","[685.0, 707.0, 689.0, 24.0, 33.0]",5
U36759_s_at,"leukemia_base_0002_2, leukemia_base_0002_4, leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0002_24, leukemia_base_0002_27","[1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0]","[683.0, 669.0, 682.0, 636.0, 657.0, 683.0, 713.0]",7
U36764_at,"leukemia_base_0002_11, leukemia_base_0002_25, leukemia_base_0002_29","[1.0, 1.0, 1.0]","[707.0, 716.0, 707.0]",3
U36787_at,leukemia_base_0002_2,[1.0],[683.0],1
U36922_at,"leukemia_base_0002_5, leukemia_base_0002_11, leukemia_base_0009_25, leukemia_base_0011_13","[1.0, 1.0, 1.0, 0.969]","[637.0, 707.0, 53.0, 42.0]",4
U37012_at,"leukemia_base_0002_2, leukemia_base_0002_14, leukemia_base_0002_22","[1.0, 1.0, 1.0]","[683.0, 700.0, 676.0]",3
U37022_rna1_at,"leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_14, leukemia_base_0009_4","[1.0, 0.999, 1.0, 0.984]","[682.0, 636.0, 700.0, 71.0]",4
U37055_rna1_s_at,"leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0011_3","[1.0, 0.969, 1.0]","[683.0, 679.0, 30.0]",3
U37122_at,"leukemia_base_0002_0, leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_18, leukemia_base_0002_23, leukemia_base_0002_24, leukemia_base_0002_26","[1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 636.0, 707.0, 730.0, 726.0, 683.0, 711.0]",7
U37139_at,"leukemia_base_0002_1, leukemia_base_0002_3, leukemia_base_0002_8, leukemia_base_0002_20, leukemia_base_0002_23, leukemia_base_0002_27, leukemia_base_0002_29","[0.984, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[681.0, 660.0, 694.0, 647.0, 726.0, 713.0, 707.0]",7
U37143_at,"leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_29, leukemia_base_0009_9","[0.999, 1.0, 1.0, 0.984]","[636.0, 693.0, 707.0, 53.0]",4
U37146_at,leukemia_base_0002_4,[1.0],[669.0],1
U37219_at,"leukemia_base_0002_0, leukemia_base_0002_4, leukemia_base_0002_9, leukemia_base_0002_21","[1.0, 1.0, 0.999, 0.969]","[685.0, 669.0, 636.0, 679.0]",4
U37221_at,"leukemia_base_0002_0, leukemia_base_0002_1, leukemia_base_0002_7, leukemia_base_0002_10, leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_19, leukemia_base_0002_26, leukemia_base_0009_1","[1.0, 0.984, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[685.0, 681.0, 682.0, 657.0, 707.0, 693.0, 683.0, 711.0, 62.0]",9
U37248_at,"leukemia_base_0002_10, leukemia_base_0002_26","[1.0, 1.0]","[657.0, 711.0]",2
U37251_at,"leukemia_base_0002_9, leukemia_base_0002_10, leukemia_base_0002_12, leukemia_base_0002_19, leukemia_base_0002_26, leukemia_base_0002_28, leukemia_base_0009_18","[0.999, 1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[636.0, 657.0, 693.0, 683.0, 711.0, 688.0, 70.0]",7
U37283_at,"leukemia_base_0002_5, leukemia_base_0002_16, leukemia_base_0002_25, leukemia_base_0002_29, leukemia_base_0009_7, leukemia_base_0009_17","[1.0, 1.0, 1.0, 1.0, 0.984, 0.984]","[637.0, 650.0, 716.0, 707.0, 58.0, 66.0]",6
U37352_at,"leukemia_base_0002_1, leukemia_base_0002_5, leukemia_base_0002_13, leukemia_base_0002_18, leukemia_base_0002_21","[0.984, 1.0, 1.0, 1.0, 0.969]","[681.0, 637.0, 696.0, 730.0, 679.0]",5
U37359_at,"leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0002_26","[1.0, 1.0, 1.0]","[700.0, 647.0, 711.0]",3
U37408_at,"leukemia_base_0002_2, leukemia_base_0002_28","[1.0, 1.0]","[683.0, 688.0]",2
U37426_at,"leukemia_base_0002_5, leukemia_base_0002_9, leukemia_base_0002_18, leukemia_base_0002_29, leukemia_base_0009_15","[1.0, 0.999, 1.0, 1.0, 0.984]","[637.0, 636.0, 730.0, 707.0, 82.0]",5
U37431_at,"leukemia_base_0002_29, leukemia_base_0009_6, leukemia_base_0011_12","[1.0, 0.984, 1.0]","[707.0, 60.0, 38.0]",3
U37518_at,"leukemia_base_0002_6, leukemia_base_0002_18, leukemia_base_0002_27","[1.0, 1.0, 1.0]","[671.0, 730.0, 713.0]",3
U37529_at,leukemia_base_0002_24,[1.0],[683.0],1
U37546_s_at,"leukemia_base_0002_4, leukemia_base_0002_8, leukemia_base_0002_18","[1.0, 1.0, 1.0]","[669.0, 694.0, 730.0]",3
U37547_at,leukemia_base_0002_10,[1.0],[657.0],1
U37673_at,"leukemia_base_0002_2, leukemia_base_0002_8, leukemia_base_0009_6","[1.0, 1.0, 0.984]","[683.0, 694.0, 60.0]",3
U37689_at,"leukemia_base_0002_5, leukemia_base_0002_25, leukemia_base_0002_29","[1.0, 1.0, 1.0]","[637.0, 716.0, 707.0]",3
U37690_at,"leukemia_base_0002_12, leukemia_base_0002_15, leukemia_base_0002_19, leukemia_base_0002_24, leukemia_base_0011_3","[1.0, 1.0, 1.0, 1.0, 1.0]","[693.0, 654.0, 683.0, 683.0, 30.0]",5
U37707_at,"leukemia_base_0002_14, leukemia_base_0002_17","[1.0, 1.0]","[700.0, 689.0]",2
U38175_at,"leukemia_base_0002_5, leukemia_base_0002_6, leukemia_base_0002_12, leukemia_base_0002_16, leukemia_base_0011_3","[1.0, 1.0, 1.0, 1.0, 1.0]","[637.0, 671.0, 693.0, 650.0, 30.0]",5
U38227_s_at,"leukemia_base_0002_11, leukemia_base_0002_16, leukemia_base_0002_20","[1.0, 1.0, 1.0]","[707.0, 650.0, 647.0]",3
U38268_at,"leukemia_base_0002_12, leukemia_base_0002_16","[1.0, 1.0]","[693.0, 650.0]",2
U38276_at,"leukemia_base_0002_3, leukemia_base_0002_15, leukemia_base_0002_16","[1.0, 1.0, 1.0]","[660.0, 654.0, 650.0]",3
U38291_rna1_at,"leukemia_base_0002_4, leukemia_base_0002_8, leukemia_base_0002_11, leukemia_base_0002_21","[1.0, 1.0, 1.0, 0.969]","[669.0, 694.0, 707.0, 679.0]",4
U38372_at,"leukemia_base_0002_3, leukemia_base_0002_5, leukemia_base_0002_17, leukemia_base_0002_24","[1.0, 1.0, 1.0, 1.0]","[660.0, 637.0, 689.0, 683.0]",4
U38480_at,"leukemia_base_0002_4, leukemia_base_0002_5, leukemia_base_0002_8, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0]","[669.0, 637.0, 694.0, 713.0]",4
U38545_at,"leukemia_base_0002_13, leukemia_base_0002_15, leukemia_base_0002_17, leukemia_base_0009_8","[1.0, 1.0, 1.0, 0.984]","[696.0, 654.0, 689.0, 52.0]",4
U38810_at,"leukemia_base_0002_6, leukemia_base_0002_8, leukemia_base_0002_14, leukemia_base_0002_24, leukemia_base_0002_25, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[671.0, 694.0, 700.0, 683.0, 716.0, 707.0]",6
U38846_at,"leukemia_base_0002_25, leukemia_base_0002_27","[1.0, 1.0]","[716.0, 713.0]",2
U38847_at,"leukemia_base_0002_10, leukemia_base_0002_13, leukemia_base_0002_26","[1.0, 1.0, 1.0]","[657.0, 696.0, 711.0]",3
U38864_at,"leukemia_base_0002_20, leukemia_base_0002_28","[1.0, 1.0]","[647.0, 688.0]",2
U38896_at,"leukemia_base_0002_8, leukemia_base_0002_11, leukemia_base_0002_18, leukemia_base_0002_19, leukemia_base_0002_27","[1.0, 1.0, 1.0, 1.0, 1.0]","[694.0, 707.0, 730.0, 683.0, 713.0]",5
U38904_at,leukemia_base_0002_4,[1.0],[669.0],1
U38964_s_at,"leukemia_base_0002_3, leukemia_base_0002_12, leukemia_base_0002_17, leukemia_base_0002_28, leukemia_base_0009_12, leukemia_base_0009_16, leukemia_base_0011_8","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984, 0.984]","[660.0, 693.0, 689.0, 688.0, 61.0, 64.0, 46.0]",7
U38980_at,"leukemia_base_0002_2, leukemia_base_0002_10, leukemia_base_0002_20, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[683.0, 657.0, 647.0, 707.0]",4
U39196_at,"leukemia_base_0002_7, leukemia_base_0002_25","[1.0, 1.0]","[682.0, 716.0]",2
U39226_at,"leukemia_base_0002_2, leukemia_base_0002_10, leukemia_base_0002_13, leukemia_base_0002_18","[1.0, 1.0, 1.0, 1.0]","[683.0, 657.0, 696.0, 730.0]",4
U39231_at,"leukemia_base_0002_5, leukemia_base_0002_27, leukemia_base_0009_20","[1.0, 1.0, 0.999]","[637.0, 713.0, 65.0]",3
U39317_at,leukemia_base_0002_9,[0.999],[636.0],1
U39318_at,"leukemia_base_0002_11, leukemia_base_0002_19, leukemia_base_0002_22","[1.0, 1.0, 1.0]","[707.0, 683.0, 676.0]",3
U39400_at,"leukemia_base_0002_11, leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0002_19, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0, 1.0]","[707.0, 700.0, 654.0, 683.0, 707.0]",5
U39412_at,"leukemia_base_0002_4, leukemia_base_0002_20","[1.0, 1.0]","[669.0, 647.0]",2
U39447_at,"leukemia_base_0002_7, leukemia_base_0002_9, leukemia_base_0002_11, leukemia_base_0002_24, leukemia_base_0002_26, leukemia_base_0002_28, leukemia_base_0009_0","[1.0, 0.999, 1.0, 1.0, 1.0, 1.0, 1.0]","[682.0, 636.0, 707.0, 683.0, 711.0, 688.0, 64.0]",7
U39487_at,"leukemia_base_0002_15, leukemia_base_0002_18, leukemia_base_0002_23, leukemia_base_0002_28, leukemia_base_0009_1, leukemia_base_0009_24","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[654.0, 730.0, 726.0, 688.0, 62.0, 50.0]",6
U39573_at,"leukemia_base_0002_7, leukemia_base_0002_18, leukemia_base_0009_6","[1.0, 1.0, 0.984]","[682.0, 730.0, 60.0]",3
U39576_at,"leukemia_base_0002_17, leukemia_base_0002_21","[1.0, 0.969]","[689.0, 679.0]",2
U39657_at,"leukemia_base_0002_0, leukemia_base_0002_8, leukemia_base_0002_13, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[685.0, 694.0, 696.0, 707.0]",4
U39817_at,leukemia_base_0002_22,[1.0],[676.0],1
U39840_at,"leukemia_base_0002_5, leukemia_base_0002_24, leukemia_base_0002_26","[1.0, 1.0, 1.0]","[637.0, 683.0, 711.0]",3
U39905_at,leukemia_base_0002_8,[1.0],[694.0],1
U40002_s_at,"leukemia_base_0002_0, leukemia_base_0002_16, leukemia_base_0002_24","[1.0, 1.0, 1.0]","[685.0, 650.0, 683.0]",3
U40038_at,"leukemia_base_0002_14, leukemia_base_0002_15, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[700.0, 654.0, 716.0]",3
U40152_s_at,"leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_12","[1.0, 1.0, 1.0]","[669.0, 671.0, 693.0]",3
U40215_at,"leukemia_base_0002_3, leukemia_base_0002_8, leukemia_base_0002_22","[1.0, 1.0, 1.0]","[660.0, 694.0, 676.0]",3
U40223_at,"leukemia_base_0002_5, leukemia_base_0002_13","[1.0, 1.0]","[637.0, 696.0]",2
U40271_s_at,"leukemia_base_0002_2, leukemia_base_0002_10, leukemia_base_0009_19","[1.0, 1.0, 1.0]","[683.0, 657.0, 68.0]",3
U40279_at,"leukemia_base_0002_15, leukemia_base_0002_23, leukemia_base_0002_28, leukemia_base_0009_29","[1.0, 1.0, 1.0, 1.0]","[654.0, 726.0, 688.0, 76.0]",4
U40282_at,"leukemia_base_0002_7, leukemia_base_0002_24","[1.0, 1.0]","[682.0, 683.0]",2
U40317_s_at,"leukemia_base_0002_10, leukemia_base_0002_25, leukemia_base_0002_27, leukemia_base_0009_11, leukemia_base_0009_29","[1.0, 1.0, 1.0, 0.969, 1.0]","[657.0, 716.0, 713.0, 60.0, 76.0]",5
U40343_at,"leukemia_base_0002_19, leukemia_base_0002_27","[1.0, 1.0]","[683.0, 713.0]",2
U40369_rna1_at,"leukemia_base_0002_25, leukemia_base_0009_24, leukemia_base_0009_29","[1.0, 0.984, 1.0]","[716.0, 50.0, 76.0]",3
U40370_at,"leukemia_base_0002_4, leukemia_base_0002_6, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_17","[1.0, 1.0, 1.0, 1.0, 1.0]","[669.0, 671.0, 696.0, 650.0, 689.0]",5
U40371_at,"leukemia_base_0002_8, leukemia_base_0002_23","[1.0, 1.0]","[694.0, 726.0]",2
U40380_at,"leukemia_base_0002_3, leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0002_25","[1.0, 1.0, 1.0, 1.0]","[660.0, 650.0, 683.0, 716.0]",4
U40391_rna1_at,"leukemia_base_0002_1, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_26","[0.984, 1.0, 1.0, 1.0]","[681.0, 689.0, 730.0, 711.0]",4
U40434_at,leukemia_base_0002_8,[1.0],[694.0],1
U40462_at,"leukemia_base_0002_7, leukemia_base_0002_8","[1.0, 1.0]","[682.0, 694.0]",2
U40490_at,"leukemia_base_0002_11, leukemia_base_0002_23, leukemia_base_0002_28","[1.0, 1.0, 1.0]","[707.0, 726.0, 688.0]",3
U40571_at,leukemia_base_0002_6,[1.0],[671.0],1
U40572_at,"leukemia_base_0002_28, leukemia_base_0002_29","[1.0, 1.0]","[688.0, 707.0]",2
U40622_at,"leukemia_base_0002_18, leukemia_base_0002_25","[1.0, 1.0]","[730.0, 716.0]",2
U40705_at,"leukemia_base_0002_7, leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_21","[1.0, 1.0, 0.999, 0.969]","[682.0, 694.0, 636.0, 679.0]",4
U40714_at,"leukemia_base_0002_13, leukemia_base_0002_17, leukemia_base_0002_29, leukemia_base_0011_9, leukemia_base_0011_20","[1.0, 1.0, 1.0, 0.969, 1.0]","[696.0, 689.0, 707.0, 29.0, 41.0]",5
U40763_s_at,"leukemia_base_0002_8, leukemia_base_0002_26, leukemia_base_0002_27, leukemia_base_0009_6","[1.0, 1.0, 1.0, 0.984]","[694.0, 711.0, 713.0, 60.0]",4
U40846_s_at,"leukemia_base_0002_5, leukemia_base_0002_13, leukemia_base_0002_20, leukemia_base_0011_5","[1.0, 1.0, 1.0, 1.0]","[637.0, 696.0, 647.0, 34.0]",4
U40990_at,"leukemia_base_0002_20, leukemia_base_0002_22, leukemia_base_0002_24","[1.0, 1.0, 1.0]","[647.0, 676.0, 683.0]",3
U40992_at,"leukemia_base_0002_1, leukemia_base_0002_18, leukemia_base_0002_22, leukemia_base_0009_0","[0.984, 1.0, 1.0, 1.0]","[681.0, 730.0, 676.0, 64.0]",4
U40998_at,leukemia_base_0009_6,[0.984],[60.0],1
U41060_at,"leukemia_base_0002_4, leukemia_base_0002_12","[1.0, 1.0]","[669.0, 693.0]",2
U41068_cds2_s_at,"leukemia_base_0002_5, leukemia_base_0002_17","[1.0, 1.0]","[637.0, 689.0]",2
U41163_s_at,leukemia_base_0002_20,[1.0],[647.0],1
U41315_rna1_s_at,"leukemia_base_0002_11, leukemia_base_0002_15, leukemia_base_0002_21, leukemia_base_0002_22","[1.0, 1.0, 0.969, 1.0]","[707.0, 654.0, 679.0, 676.0]",4
U41344_at,"leukemia_base_0002_6, leukemia_base_0002_10, leukemia_base_0002_17, leukemia_base_0002_18","[1.0, 1.0, 1.0, 1.0]","[671.0, 657.0, 689.0, 730.0]",4
U41371_at,"leukemia_base_0002_16, leukemia_base_0002_19, leukemia_base_0002_21, leukemia_base_0002_24, leukemia_base_0009_11, leukemia_base_0009_15","[1.0, 1.0, 0.969, 1.0, 0.969, 0.984]","[650.0, 683.0, 679.0, 683.0, 60.0, 82.0]",6
U41387_at,"leukemia_base_0002_1, leukemia_base_0002_18, leukemia_base_0002_25","[0.984, 1.0, 1.0]","[681.0, 730.0, 716.0]",3
U41515_at,"leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_21","[1.0, 1.0, 0.969]","[689.0, 730.0, 679.0]",3
U41518_at,"leukemia_base_0002_21, leukemia_base_0002_25","[0.969, 1.0]","[679.0, 716.0]",2
U41635_at,"leukemia_base_0002_11, leukemia_base_0002_13, leukemia_base_0002_21, leukemia_base_0002_23, leukemia_base_0009_7","[1.0, 1.0, 0.969, 1.0, 0.984]","[707.0, 696.0, 679.0, 726.0, 58.0]",5
U41654_at,"leukemia_base_0002_0, leukemia_base_0002_5, leukemia_base_0002_14, leukemia_base_0002_29","[1.0, 1.0, 1.0, 1.0]","[685.0, 637.0, 700.0, 707.0]",4
U41668_at,"leukemia_base_0002_6, leukemia_base_0002_29","[1.0, 1.0]","[671.0, 707.0]",2
U41737_at,"leukemia_base_0002_0, leukemia_base_0002_3, leukemia_base_0002_7, leukemia_base_0002_8, leukemia_base_0002_9, leukemia_base_0002_17, leukemia_base_0002_18, leukemia_base_0002_20, leukemia_base_0002_22","[1.0, 1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 1.0]","[685.0, 660.0, 682.0, 694.0, 636.0, 689.0, 730.0, 647.0, 676.0]",9
U41745_at,"leukemia_base_0002_0, leukemia_base_0002_14","[1.0, 1.0]","[685.0, 700.0]",2
U41766_s_at,"leukemia_base_0002_7, leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_20, leukemia_base_0009_6","[1.0, 1.0, 1.0, 1.0, 0.984]","[682.0, 693.0, 700.0, 647.0, 60.0]",5
U41767_s_at,"leukemia_base_0002_0, leukemia_base_0002_8, leukemia_base_0002_18, leukemia_base_0002_21","[1.0, 1.0, 1.0, 0.969]","[685.0, 694.0, 730.0, 679.0]",4
U41804_at,"leukemia_base_0002_0, leukemia_base_0002_6, leukemia_base_0009_8","[1.0, 1.0, 0.984]","[685.0, 671.0, 52.0]",3
U41813_at,"leukemia_base_0002_9, leukemia_base_0002_13, leukemia_base_0002_16, leukemia_base_0002_24","[0.999, 1.0, 1.0, 1.0]","[636.0, 696.0, 650.0, 683.0]",4
U41815_at,"leukemia_base_0002_2, leukemia_base_0002_12, leukemia_base_0002_25","[1.0, 1.0, 1.0]","[683.0, 693.0, 716.0]",3
U41816_at,"leukemia_base_0002_9, leukemia_base_0002_17, leukemia_base_0002_22, leukemia_base_0009_15","[0.999, 1.0, 1.0, 0.984]","[636.0, 689.0, 676.0, 82.0]",4
U41898_at,"leukemia_base_0002_1, leukemia_base_0002_21, leukemia_base_0002_27","[0.984, 0.969, 1.0]","[681.0, 679.0, 713.0]",3
U42031_at,leukemia_base_0002_18,[1.0],[730.0],1
U42359_at,"leukemia_base_0002_8, leukemia_base_0002_29","[1.0, 1.0]","[694.0, 707.0]",2
U42360_cds2_at,leukemia_base_0002_27,[1.0],[713.0],1
U42387_at,leukemia_base_0002_1,[0.984],[681.0],1
U42408_at,"leukemia_base_0002_6, leukemia_base_0002_27, leukemia_base_0009_1, leukemia_base_0009_20","[1.0, 1.0, 1.0, 0.999]","[671.0, 713.0, 62.0, 65.0]",4
U42412_at,"leukemia_base_0002_5, leukemia_base_0002_11, leukemia_base_0002_15","[1.0, 1.0, 1.0]","[637.0, 707.0, 654.0]",3
U43030_at,"leukemia_base_0002_16, leukemia_base_0002_29, leukemia_base_0009_4","[1.0, 1.0, 0.984]","[650.0, 707.0, 71.0]",3
U43077_at,"leukemia_base_0002_2, leukemia_base_0002_18, leukemia_base_0002_22, leukemia_base_0002_23, leukemia_base_0002_29, leukemia_base_0009_22","[1.0, 1.0, 1.0, 1.0, 1.0, 0.984]","[683.0, 730.0, 676.0, 726.0, 707.0, 64.0]",6
U43083_at,"leukemia_base_0002_1, leukemia_base_0002_27","[0.984, 1.0]","[681.0, 713.0]",2
U43142_at,"leukemia_base_0002_11, leukemia_base_0002_12, leukemia_base_0002_14, leukemia_base_0002_16, leukemia_base_0002_22","[1.0, 1.0, 1.0, 1.0, 1.0]","[707.0, 693.0, 700.0, 650.0, 676.0]",5
U43148_at,"leukemia_base_0002_2, leukemia_base_0002_13, leukemia_base_0009_28","[1.0, 1.0, 0.984]","[683.0, 696.0, 65.0]",3
U43177_at,"leukemia_base_0002_5, leukemia_base_0002_25","[1.0, 1.0]","[637.0, 716.0]",2
U43185_s_at,leukemia_base_0002_12,[1.0],[693.0],1
U43189_s_at,"leukemia_base_0002_8, leukemia_base_0002_10","[1.0, 1.0]","[694.0, 657.0]",2
U43203_s_at,leukemia_base_0002_7,[1.0],[682.0],1
U43279_at,"leukemia_base_0002_16, leukemia_base_0002_18, leukemia_base_0002_22, leukemia_base_0002_24","[1.0, 1.0, 1.0, 1.0]","[650.0, 730.0, 676.0, 683.0]",4
U43286_at,"leukemia_base_0002_10, leukemia_base_0002_12, leukemia_base_0002_14","[1.0, 1.0, 1.0]","[657.0, 693.0, 700.0]",3
U43292_at,"leukemia_base_0002_2, leukemia_base_0002_9, leukemia_base_0002_12, leukemia_base_0002_19, leukemia_base_0009_14","[1.0, 0.999, 1.0, 1.0, 1.0]","[683.0, 636.0, 693.0, 683.0, 57.0]",5
U43318_at,"leukemia_base_0002_14, leukemia_base_0002_19","[1.0, 1.0]","[700.0, 683.0]",2
